ID,BorBetter_79,ENVIRONMENTAL.STRUCTURE.....1..._count,ENVIRONMENTAL.STRUCTURE.....2..._count,ENVIRONMENTAL.STRUCTURE.....3..._count,ENVIRONMENTAL.STRUCTURE.....4..._count,ENVIRONMENTAL.STRUCTURE..._count,LECTURE.NOTES.COMPLETE.....1..._count,LECTURE.NOTES.COMPLETE.....2..._count,LECTURE.NOTES.COMPLETE.....3..._count,LECTURE.NOTES.COMPLETE.....4..._count,LECTURE.NOTES.COMPLETE..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....1..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....2..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....3..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....4..._count,MONITORING.LEARNING...SELF.ASSESSMENT..._count,MONITORING.PERFORMANCE.....1..._count,MONITORING.PERFORMANCE.....2..._count,MONITORING.PERFORMANCE.....3..._count,MONITORING.PERFORMANCE.....4..._count,MONITORING.PERFORMANCE..._count,MONITORING.PROCESS.....1..._count,MONITORING.PROCESS.....2..._count,MONITORING.PROCESS.....3..._count,MONITORING.PROCESS.....4..._count,MONITORING.PROCESS..._count,MONITORING.PROGRESS.....1..._count,MONITORING.PROGRESS.....2..._count,MONITORING.PROGRESS.....3..._count,MONITORING.PROGRESS.....4..._count,MONITORING.PROGRESS..._count,PEER.DISCUSSION.....1..._count,PEER.DISCUSSION.....2..._count,PEER.DISCUSSION.....3..._count,PEER.DISCUSSION.....4..._count,PEER.DISCUSSION..._count,PLANNING.....1..._count,PLANNING.....2..._count,PLANNING.....3..._count,PLANNING.....4..._count,PLANNING..._count,POLICY.....1..._count,POLICY.....2..._count,POLICY.....3..._count,POLICY.....4..._count,POLICY..._count
935,1,1,3,0,0,4,1,4,0,2,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,7,0,0,0,0,0
936,0,7,2,0,0,9,3,6,4,6,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,2,4,13,0,0,0,0,0
937,0,2,3,3,0,8,4,4,0,8,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,0,2,2,6,0,0,0,0,0
938,0,2,2,0,0,4,0,6,0,2,8,0,0,0,20,20,0,0,0,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,4,3,0,10,0,1,0,0,1
939,0,2,0,0,0,2,0,6,2,2,10,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,7,0,0,0,0,0
940,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
941,1,1,0,0,0,1,2,4,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,9,0,0,0,0,0
942,0,2,1,1,1,5,0,8,0,0,8,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,2,1,1,0,0,2,3,3,0,4,10,0,0,0,0,0
943,0,1,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,9,0,0,0,0,0
944,0,0,0,1,0,1,0,0,0,5,5,0,0,15,5,20,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,5,26,0,0,0,0,0
945,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,9,0,0,0,0,0
946,0,2,3,0,1,6,12,0,0,0,12,2,0,0,0,2,1,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,0,0
947,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,14,0,0,0,0,0
948,1,0,1,0,0,1,4,6,0,8,18,0,0,0,21,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5,0,19,33,0,0,0,0,0
949,1,1,4,0,0,5,2,20,8,2,32,0,5,47,16,68,0,0,1,0,1,2,0,5,0,7,0,2,5,0,7,0,0,0,0,0,0,26,2,0,28,0,0,0,0,0
950,0,0,1,6,0,7,8,4,2,6,20,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,20,0,4,2,26,0,0,0,0,0
951,1,1,0,0,0,1,0,3,6,2,11,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,2,14,0,0,0,0,0
952,1,5,0,0,0,5,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,2,0,0,0,2
953,0,0,0,0,0,0,9,5,9,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
954,0,0,1,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7,0,0,0,0,0
955,1,0,2,0,0,2,0,6,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,7,0,0,0,0,0
956,0,2,0,0,0,2,1,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
957,0,1,0,0,1,2,2,2,2,2,8,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,10,0,0,0,0,0
958,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
959,0,0,2,2,0,4,2,6,2,6,16,0,0,31,14,45,0,0,1,3,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,2,4,9,0,0,0,0,0
960,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,13,0,1,15,0,0,0,0,0
961,0,0,1,0,1,2,3,0,4,2,9,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,13,0,0,0,0,0
962,0,3,2,0,0,5,16,0,0,0,16,0,3,52,0,55,0,0,5,4,9,5,0,0,0,5,0,5,0,0,5,0,0,0,0,0,18,12,2,0,32,0,0,0,0,0
963,0,1,0,1,2,4,1,2,3,2,8,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,0,0
964,1,3,0,0,0,3,0,6,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,22,0,0,0,0,0
965,1,4,0,0,0,4,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,13,0,0,0,0,0
966,1,0,1,0,1,2,11,0,2,0,13,0,0,0,91,91,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,10,0,0,0,0,0
967,0,0,1,0,0,1,0,4,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,7,0,0,0,0,0
968,0,0,2,1,2,5,0,2,1,0,3,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
969,0,2,0,0,0,2,12,2,0,4,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,22,0,0,0,0,0
970,1,2,1,0,0,3,4,2,0,3,9,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,7,0,0,0,0,0
971,1,2,1,0,0,3,2,8,2,6,18,0,2,17,32,51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,12,0,0,0,0,0
972,0,0,1,0,0,1,4,21,2,2,29,0,12,0,0,12,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,14,0,0,0,0,0
973,0,0,2,0,0,2,4,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,0,0,0,0,0
974,1,1,1,0,1,3,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,5,2,23,0,0,0,0,0
975,0,1,0,0,0,1,5,7,3,0,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4,7,31,0,0,0,0,0
976,1,1,0,0,0,1,0,6,2,7,15,0,0,131,47,178,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,5,21,0,0,0,0,0
977,0,0,4,0,0,4,0,5,8,8,21,0,0,57,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,11,0,0,0,0,0
978,1,0,0,0,0,0,0,4,2,2,8,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
979,1,2,0,0,0,2,2,6,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,22,0,0,0,0,0
980,1,2,2,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,13,0,0,0,0,0
981,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,14,18,0,0,0,0,0
982,0,1,6,0,0,7,0,3,0,2,5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,10,17,0,0,0,0,0
983,0,0,1,0,0,1,0,6,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,18,0,0,0,0,0
984,1,1,4,0,0,5,0,7,22,2,31,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,9,7,0,2,18,0,0,0,0,0
985,1,1,0,0,0,1,2,8,0,0,10,0,0,0,6,6,0,0,0,1,1,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,4,0,1,2,7,0,0,0,0,0
986,0,0,1,2,0,3,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,0,0,0,0,0
987,1,1,0,0,0,1,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,3,12,0,0,0,0,0
988,1,0,1,0,0,1,3,4,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
989,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,10,0,0,0,0,0
990,1,4,0,2,0,6,4,2,4,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,16,0,0,0,0,0
991,0,1,0,0,0,1,2,2,0,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,19,0,0,0,0,0
992,0,0,2,0,1,3,16,0,0,0,16,5,0,0,0,5,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,1,1,0,27,0,0,0,0,0
993,0,0,1,1,0,2,6,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,17,0,0,0,0,0
994,1,1,1,0,0,2,1,1,1,1,4,0,0,5,0,5,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,24,0,1,1,26,0,0,0,0,0
995,1,1,2,1,1,5,12,0,0,0,12,2,5,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
996,0,1,1,0,0,2,0,7,0,5,12,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,6,0,0,0,0,0
998,0,0,1,0,0,1,0,0,0,2,2,0,0,13,0,13,0,0,1,2,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,6,7,0,0,0,0,0
999,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,14,2,0,0,0,2
1000,0,0,2,0,0,2,10,0,0,2,12,0,3,0,8,11,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,20,0,0,0,0,0
1001,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,7,0,0,0,0,0
1002,0,0,1,0,0,1,0,6,14,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1003,0,0,0,2,0,2,4,0,2,4,10,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,3,2,8,0,0,0,0,0
1004,1,1,0,0,0,1,0,2,2,0,4,15,0,33,0,48,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,0,0,0,0,0
1005,1,1,2,1,0,4,8,10,2,6,26,0,0,0,0,0,0,1,6,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
1006,0,0,1,0,0,1,0,18,7,13,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,8,0,0,0,0,0
1007,0,1,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
1008,0,1,0,1,0,2,4,16,4,0,24,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
1009,0,2,0,0,0,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,4,10,0,19,0,0,0,0,0
1010,0,3,1,1,0,5,0,6,13,4,23,0,0,2,0,2,0,0,3,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,8,5,22,0,0,0,0,0
1011,1,0,2,2,0,4,2,6,6,6,20,0,0,48,0,48,0,0,0,0,0,0,2,4,0,6,0,4,6,0,10,0,0,0,0,0,2,14,2,14,32,0,0,0,0,0
1012,1,0,2,0,0,2,0,4,2,2,8,0,5,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,0,0,0,0,0
1013,1,1,0,0,0,1,0,8,1,4,13,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,13,0,0,0,0,0
1014,1,1,3,2,4,10,0,13,7,7,27,0,0,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,13,20,0,0,0,1,1
1015,0,3,0,0,0,3,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,0,0
1016,1,1,1,0,0,2,2,5,7,4,18,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,0,0,0,0,0
1017,1,1,1,0,0,2,4,0,13,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,2,0,0,0,2
1018,0,0,2,0,0,2,4,2,2,0,8,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
1019,0,2,1,0,0,3,2,6,2,4,14,0,0,5,0,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,9,0,0,0,0,0
1020,1,0,1,0,0,1,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6,0,0,0,0,0
1021,1,0,3,0,2,5,0,0,9,3,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,11,0,0,0,0,0
1022,0,0,2,3,3,8,0,1,6,3,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7,0,0,0,0,0
1023,0,0,1,0,0,1,0,4,9,4,17,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1024,1,1,0,0,0,1,6,6,2,0,14,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,9,0,0,0,0,0
1025,1,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
1026,0,1,0,0,0,1,16,15,8,16,55,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,17,4,4,33,0,0,0,0,0
1027,1,0,1,0,0,1,6,4,8,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0
1028,1,1,1,0,0,2,4,22,5,8,39,0,42,66,5,113,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,4,3,5,4,16,0,0,0,0,0
1029,1,1,0,0,0,1,1,6,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0
1030,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0
1031,1,1,0,0,0,1,4,2,0,2,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
1032,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,0,11,8,0,0,19,2,6,8,6,22,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,9,1,0,14,0,0,0,0,0
1034,0,0,5,0,1,6,0,10,14,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
1035,0,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,0,0
1036,0,6,4,2,0,12,2,0,4,4,10,0,0,0,0,0,0,0,3,2,5,4,0,0,0,4,2,0,0,0,2,0,0,0,1,1,13,9,3,0,25,1,0,0,0,1
1037,0,2,2,1,0,5,0,0,2,4,6,0,2,0,0,2,0,0,2,1,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,13,5,6,35,0,0,0,0,0
1038,0,0,1,0,0,1,0,0,2,6,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,1,9,34,0,0,0,0,0
1039,0,0,1,0,0,1,0,6,2,2,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0
1040,1,0,1,0,0,1,0,0,13,8,21,0,0,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,16,0,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0
1042,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,12,0,1,0,0,1
1043,1,0,0,2,0,2,2,2,9,7,20,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,11,0,0,0,0,0
1044,1,2,0,0,0,2,5,0,11,3,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,1,25,0,2,3,30,0,0,0,0,0
1045,1,1,0,0,0,1,10,0,0,0,10,0,0,0,5,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,2,13,0,0,0,0,0
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,8,0,0,0,0,0
1047,0,2,0,1,0,3,2,2,4,4,12,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1048,1,5,1,1,2,9,0,18,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,30,0,0,0,0,0
1049,0,0,2,0,0,2,1,9,0,0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0
1050,1,1,4,1,0,6,0,6,11,7,24,0,0,0,0,0,0,0,1,1,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0
1051,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,8,0,0,0,0,0
1052,0,0,1,1,0,2,1,3,1,3,8,0,2,0,0,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,10,0,0,0,0,0
1053,0,4,0,1,0,5,1,10,13,4,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,10,16,4,35,0,1,0,0,1
1054,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,17,0,0,0,0,0
1055,1,3,1,0,0,4,0,10,0,0,10,11,12,8,10,41,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,7,0,0,0,0,0
1056,0,0,1,0,0,1,0,5,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,12,0,0,0,0,0
1057,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1058,0,0,0,0,0,0,36,0,2,0,38,0,11,0,0,11,0,0,2,1,3,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,48,2,0,0,50,0,0,0,1,1
1059,0,2,0,0,0,2,1,2,2,2,7,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,7,1,0,0,0,1
1060,0,4,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1061,1,1,5,0,0,6,2,10,0,6,18,0,52,7,0,59,0,1,1,2,4,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,1,10,0,12,23,0,0,0,0,0
1062,0,0,6,0,0,6,1,1,0,0,2,0,0,2,0,2,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,5,10,0,19,0,0,1,0,1
1063,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0
1064,0,0,0,1,1,2,2,6,9,4,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,2,0,0,0,2,0,0,0,0,0,5,3,1,3,12,0,0,0,0,0
1065,0,4,0,0,0,4,3,1,0,2,6,0,11,7,0,18,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,0,0,5,0,9,1,15,0,0,0,0,0
1066,1,0,4,1,0,5,2,9,2,0,13,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,17,8,0,0,25,0,0,0,0,0
1067,0,0,3,0,0,3,0,6,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,0,0,0,0,0
1068,0,0,2,0,1,3,1,18,4,2,25,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,0,0,8,1,0,0,0,1
1069,1,8,0,0,0,8,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,1,31,0,0,2,33,0,0,0,0,0
1070,0,1,1,0,0,2,1,2,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,8,2,0,0,10,0,0,0,0,0
1071,0,2,0,1,0,3,5,4,2,4,15,0,0,0,153,153,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,25,0,0,0,0,0
1072,1,0,3,0,0,3,0,6,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
